2025-04-20,10.69751736111111
2025-04-21,12.009704861111112
2025-04-22,11.403632330246912
2025-04-23,10.69137538580247
2025-04-24,10.669859182098765
2025-04-25,10.35516975308642
2025-04-26,10.912056327160494
2025-04-27,11.431834490740743
2025-04-28,11.607436342592592
2025-04-29,10.380435956790123
2025-04-30,11.099778163580245
2025-05-01,10.682104552469136
2025-05-02,11.309565972222222
2025-05-03,10.687337962962962
2025-05-04,10.595565200617283
2025-05-05,10.539782021604939
2025-05-06,10.564471450617285
2025-05-07,11.284915123456791
2025-05-08,10.717399691358025
2025-05-09,11.338599537037037
2025-05-10,9.64960648148148
2025-05-11,10.952000385802469
2025-05-12,12.012534722222222
2025-05-13,10.598869598765432
2025-05-14,11.361957947530865
2025-05-15,11.753971836419753
2025-05-16,15.56418788580247
2025-05-17,11.338449074074074
2025-05-18,10.019828317901235
2025-05-19,11.899733796296296
2025-05-20,10.539782021604939
2025-05-21,10.844837962962963
2025-05-22,11.255011574074073
2025-05-23,17.73123070987654
2025-05-24,11.0034375
2025-05-25,10.402158564814815
2025-05-26,12.102364969135802
2025-05-27,11.42804012345679
2025-05-28,10.3720987654321
2025-05-29,12.003622685185185
2025-05-30,15.911311728395061
2025-05-31,10.321645447530864
2025-06-01,11.037739197530865
2025-06-02,10.664565972222222
2025-06-03,10.585378086419754
2025-06-04,11.345241126543211
2025-06-05,10.594288194444445
2025-06-06,15.145652006172838
2025-06-07,11.290457175925926
2025-06-08,10.797880015432098
2025-06-09,11.825221836419754
2025-06-10,11.608271604938272
2025-06-11,10.058175154320988
2025-06-12,11.253126929012346
2025-06-13,17.711601080246915
2025-06-14,10.539567901234568
2025-06-15,11.748354552469136
2025-06-16,10.779384645061727
2025-06-17,12.212503858024691
2025-06-18,10.128514660493828
2025-06-19,10.540113811728396
2025-06-20,15.999108796296298
2025-06-21,11.80308063271605
2025-06-22,11.071500771604939
2025-06-23,10.50451774691358
2025-06-24,10.977407407407407
2025-06-25,10.626612654320988
2025-06-26,11.758080632716048
2025-06-27,15.71162037037037
2025-06-28,10.247480709876543
2025-06-29,10.479293981481481
2025-06-30,10.95648148148148
2025-07-01,9.952152777777776
2025-07-02,10.782648533950617
2025-07-03,10.10879436728395
2025-07-04,14.604243827160493
2025-07-05,10.439627700617285
2025-07-06,11.409230324074073
2025-07-07,10.785939429012345
2025-07-08,11.063373842592593
2025-07-09,11.069112654320987
2025-07-10,10.126062885802469
2025-07-11,14.397482638888887
2025-07-12,10.2455574845679
2025-07-13,10.627681327160493
2025-07-14,10.722690972222223
2025-07-15,11.257644675925926
2025-07-16,11.01825810185185
2025-07-17,11.347382330246912
2025-07-18,18.389195601851853
2025-07-19,10.360200617283951
2025-07-20,10.644299768518518
2025-07-21,11.619691358024692
2025-07-22,11.623433641975309
2025-07-23,12.393611111111111
2025-07-24,12.805183256172839
2025-07-25,15.045287422839506
2025-07-26,10.787428626543212
2025-07-27,9.94141010802469
2025-07-28,12.163283179012346
2025-07-29,10.939463734567902
2025-07-30,10.428761574074075
2025-07-31,10.900246913580249
2025-08-01,15.758344907407409
2025-08-02,10.820933641975309
2025-08-03,11.145418595679013
2025-08-04,11.324479166666666
2025-08-05,11.562318672839506
2025-08-06,10.854421296296296
2025-08-07,10.517318672839505
2025-08-08,16.55992283950617
2025-08-09,10.903537808641975
2025-08-10,11.980453317901235
2025-08-11,10.240270061728395
2025-08-12,10.860927854938272
2025-08-13,12.103981481481481
2025-08-14,11.594783950617284
2025-08-15,16.954841820987653
2025-08-16,12.255401234567902
2025-08-17,10.569959490740741
2025-08-18,10.740221836419753
2025-08-19,11.331523919753087
2025-08-20,10.51779513888889
2025-08-21,11.34907214506173
2025-08-22,14.571103395061728
2025-08-23,10.819126157407407
2025-08-24,10.917289737654322
2025-08-25,10.699538966049383
2025-08-26,10.330825617283951
2025-08-27,11.898381558641974
2025-08-28,11.056151620370372
2025-08-29,14.116711033950617
2025-08-30,10.399411651234567
2025-08-31,11.703391203703704
2025-09-01,11.110297067901236
2025-09-02,11.004008487654321
2025-09-03,11.827112268518519
2025-09-04,11.675173611111111
2025-09-05,18.559832175925923
2025-09-06,10.670646219135802
2025-09-07,11.10736111111111
2025-09-08,10.522075617283951
2025-09-09,11.494241898148147
2025-09-10,11.896880787037036
2025-09-11,10.88654899691358
2025-09-12,17.274546682098766
2025-09-13,10.975304783950618
2025-09-14,11.841834490740741
2025-09-15,11.205486111111112
2025-09-16,10.451695601851851
2025-09-17,10.890248842592593
2025-09-18,10.301153549382715
2025-09-19,17.474359567901235
2025-09-20,12.922932098765433
2025-09-21,12.844340277777778
2025-09-22,13.827633101851852
2025-09-23,13.353587962962964
2025-09-24,13.0255362654321
2025-09-25,13.541981886574074
2025-09-26,18.189625771604938
2025-09-27,13.155939062499998
2025-09-28,13.276630015432099
2025-09-29,12.89054398148148
2025-09-30,12.807709567901234
2025-10-01,13.171730729166667
2025-10-02,13.716310841049383
2025-10-03,15.672760300925928
2025-10-04,12.597551485339507
2025-10-05,13.253372472993828
2025-10-06,12.956473688271604
2025-10-07,12.768063966049382
2025-10-08,13.383745871913579
